1003.5,584.33,91.007
1003.8,584.33,91.007
1004,584.33,91.007
1004.2,584.33,91.007
1004.4,584.33,91.007
1004.6,584.33,91.007
1004.8,584.33,91.007
1004.9,584.33,91.007
1005,584.33,91.007
1005.1,584.33,91.007
1005.2,584.33,91.007
1005.2,584.33,91.007
1005.3,584.33,91.007
1005.3,584.33,91.007
1005.3,584.33,91.007
1005.3,584.33,91.007
1005.3,584.33,91.007
1005.3,584.33,91.007
1005.3,584.33,91.007
1005.3,584.33,91.007
1005.3,584.33,91.007
1005.3,584.33,91.007
1005.3,584.33,91.007
1005.3,584.33,91.007
1005.3,584.33,91.007
1005.3,584.33,91.007
1005.3,584.33,91.007
1005.3,584.33,91.007
1005.3,584.33,91.007
1005.3,584.33,91.007
1005.3,584.33,91.007
1005.3,584.33,91.007
1005.3,584.33,91.007
1005.3,584.33,91.007
1005.3,584.33,91.007
1005.3,584.33,91.007
1005.3,584.33,91.007
1005.3,584.33,91.007
1005.3,584.33,91.007
1005.4,584.33,91.007
1005.4,584.33,91.007
1005.5,584.33,91.007
1005.5,584.33,91.007
1005.6,584.33,91.007
1005.7,584.33,91.007
1005.8,584.33,91.007
1005.9,584.33,91.007
1006,584.33,91.007
1006.1,584.33,91.007
1006.2,584.33,91.007
1006.3,584.33,91.007
1006.5,584.33,91.007
1006.6,584.33,91.007
1006.8,584.33,91.007
1006.9,584.33,91.007
1007.1,584.33,91.007
1007.3,584.33,91.007
1007.5,584.33,91.007
1007.6,584.33,91.007
1007.8,584.33,91.007
1008,584.33,91.007
1008.3,584.33,91.007
1008.5,584.33,91.007
1008.7,584.33,91.007
1008.9,584.33,90.933
1009.2,584.26,90.785
1009.4,584.11,90.564
1009.6,583.9,90.268
1009.8,583.61,89.898
1010.1,583.25,89.455
1010.3,582.81,88.937
1010.5,582.3,88.346
1010.7,581.73,87.68
1010.9,581.07,86.941
1011.1,580.35,86.128
1011.3,579.55,85.389
1011.5,578.69,84.723
1011.7,577.87,84.132
1011.9,577.1,83.615
1012.1,576.39,83.171
1012.3,575.72,82.801
1012.5,575.11,82.506
1012.7,574.55,82.284
1012.9,574.04,82.136
1013.1,573.58,82.062
1013.3,573.17,82.062
1013.5,572.81,82.062
1013.6,572.51,82.062
1013.8,572.25,82.062
1014,572.05,82.062
1014.2,571.89,82.062
1014.4,571.79,82.062
1014.5,571.74,82.062
1014.7,571.74,82.062
1014.9,571.74,82.062
1015,571.74,82.062
1015.2,571.74,82.062
1015.4,571.74,82.062
1015.5,571.74,82.062
1015.7,571.74,82.062
1015.8,571.74,82.062
1015.9,571.74,82.062
1016,571.74,82.062
1016.1,571.74,82.062
1016.2,571.74,82.062
1016.3,571.74,82.062
1016.4,571.74,82.062
1016.4,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.5,571.74,82.062
1016.6,571.74,82.062
1016.7,571.74,82.062
1016.8,571.74,82.062
1017,571.74,82.062
1017.2,571.74,82.062
1017.4,571.74,82.062
1017.7,571.74,82.062
1018,571.74,82.062
1018.3,571.74,82.062
1018.7,571.74,82.062
1019.1,571.74,82.062
1019.5,571.74,82.062
1020,571.74,82.062
1020.4,571.74,82.062
1020.8,571.74,82.062
1021.2,571.74,82.062
1021.6,571.74,82.062
1021.9,571.74,82.062
1022.2,571.74,82.062
1022.5,571.74,82.062
1022.8,571.74,82.062
1023,571.74,82.062
1023.2,571.74,82.062
1023.4,571.74,82.062
1023.5,571.74,82.062
1023.7,571.74,82.062
1023.8,571.74,82.062
1023.8,571.74,82.062
1023.9,571.74,82.062
1023.9,571.74,82.062
1023.9,571.74,82.062
1024,571.74,82.062
1024.1,571.74,82.062
1024.3,571.74,82.062
1024.6,571.74,82.062
1024.9,571.74,82.062
1025.4,571.74,82.062
1025.8,571.74,82.062
1026.4,571.74,82.062
1027,571.74,82.062
1027.7,571.74,82.062
1028.5,571.74,82.062
1029.4,571.74,82.062
1030.3,571.74,82.062
1031.3,571.74,82.062
1032.3,571.74,82.062
1033.5,571.74,82.062
1034.7,571.74,82.062
1035.9,571.74,82.062
1037.3,571.74,82.062
1038.7,571.74,82.062
1040.2,571.74,82.062
1041.8,571.74,82.062
1043.4,571.74,82.062
1045.1,571.74,82.062
1046.9,571.74,82.062
1048.7,571.74,82.062
1050.6,571.74,82.062
1052.6,571.74,82.062
1054.6,571.74,82.062
1056.6,571.74,82.062
1058.6,571.74,82.062
1060.6,571.74,82.062
1062.6,571.74,82.062
1064.6,571.74,82.062
1066.6,571.74,82.062
1068.6,571.74,82.062
1070.6,571.74,82.062
1072.6,571.74,82.062
1074.6,571.74,82.062
1076.6,571.74,82.062
1078.6,571.74,82.062
1080.6,571.74,82.062
1082.6,571.74,82.062
1084.6,571.74,82.062
1086.6,571.74,82.062
1088.7,571.74,82.062
1090.7,571.74,82.062
1092.7,571.74,82.062
1094.7,571.74,82.062
1096.6,571.74,82.062
1098.3,571.74,82.062
1099.9,571.74,82.062
1101.3,571.74,82.062
1102.6,571.74,82.062
1103.7,571.74,82.062
1104.7,571.74,82.062
1105.6,571.74,82.062
1106.3,571.74,82.062
1106.8,571.74,82.062
1107.2,571.74,82.062
1107.5,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.062
1107.6,571.74,82.122
1107.6,571.74,82.241
1107.6,571.74,82.42
1107.6,571.74,82.658
1107.6,571.74,82.956
1107.6,571.74,83.313
1107.6,571.74,83.731
1107.6,571.74,84.207
1107.6,571.74,84.744
1107.6,571.74,85.339
1107.6,571.74,85.995
1107.6,571.88,86.71
1107.6,572.16,87.485
1107.6,572.58,88.237
1107.6,573.14,88.935
1107.6,573.84,89.58
1107.6,574.67,90.17
1107.6,575.65,90.708
1107.6,576.76,91.191
1107.6,578.01,91.621
1107.6,579.4,91.997
1107.6,580.92,92.319
1107.6,582.59,92.588
1107.6,584.39,92.803
1107.6,586.33,92.964
1107.6,588.42,93.071
1107.6,590.31,93.125
1107.6,592.03,93.125
1107.6,593.56,93.125
1107.6,594.9,93.125
1107.6,596.07,93.125
1107.6,597.04,93.125
1107.6,597.84,93.125
1107.6,598.45,93.125
1107.6,598.88,93.125
1107.6,599.12,93.125
1107.6,599.18,93.125
1107.6,599.18,93.125
1107.8,599.18,93.125
1108.2,599.18,93.125
1108.7,599.18,93.125
1109.5,599.18,93.125
1110.4,599.18,93.125
1111.5,599.18,93.125
1112.7,599.18,93.125
1114.1,599.18,93.125
1115.7,599.18,93.125
1117.5,599.18,93.125
1119.4,599.18,93.125
1121.6,599.18,93.125
1123.8,599.18,93.125
1126.3,599.18,93.125
1129,599.18,93.125
1131.6,599.18,93.125
1134.3,599.18,93.125
1137.1,599.18,93.125
1139.8,599.18,93.125
1142.6,599.18,93.125
1145.5,599.18,93.125
1148.3,599.18,93.125
1151.2,599.18,93.125
1154.1,599.18,93.125
1157.1,599.18,93.125
1160.1,599.18,93.125
1163.1,599.18,93.125
1166.1,599.18,93.125
1169.2,599.18,93.125
1172.3,599.18,93.125
1175.5,599.18,93.125
1178.6,599.18,93.125
1181.8,599.18,93.125
1185.1,599.18,93.125
1188.2,599.18,93.125
1191.2,599.18,93.125
1194.1,599.18,93.125
1196.8,599.18,93.125
1199.5,599.18,93.125
1202,599.18,93.125
1204.4,599.18,93.125
1206.7,599.18,93.125
1208.8,599.18,93.125
1210.9,599.18,93.125
1212.8,599.18,93.125
1214.6,599.18,93.125
1216.3,599.18,93.125
1217.9,599.18,93.125
1219.3,599.18,93.125
1220.7,599.18,93.125
1221.9,599.18,93.125
1223,599.18,93.125
1223.9,599.18,93.125
1224.8,599.2,93.125
1225.5,599.29,93.125
1226.3,599.44,93.125
1227.2,599.65,93.125
1228.1,599.93,93.125
1229,600.27,93.125
1230,600.68,93.125
1231,601.15,93.125
1232.1,601.69,93.125
1233.3,602.29,93.125
1234.5,602.96,93.125
1235.7,603.69,93.125
1237,604.36,93.125
1238.3,604.98,93.125
1239.5,605.54,93.125
1240.7,606.05,93.125
1241.8,606.5,93.125
1242.9,606.89,93.125
1243.9,607.23,93.125
1244.8,607.51,93.125
1245.7,607.73,93.125
1246.5,607.9,93.125
1247.3,608.01,93.125
1248,608.07,93.125
1248.6,608.07,93.125
1249.2,608.07,93.125
1249.8,608.07,93.125
1250.2,608.07,93.125
1250.6,608.07,93.125
1251,608.07,93.125
1251.3,608.07,93.125
1251.5,608.07,93.125
1251.7,608.07,93.125
1251.8,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.125
1251.9,608.07,93.135
1251.9,608.07,93.156
1251.9,608.07,93.186
1251.9,608.07,93.227
1251.9,608.07,93.278
1251.9,608.07,93.339
1251.9,608.07,93.411
1251.9,608.07,93.493
1251.9,608.07,93.585
1251.9,608.07,93.687
1251.9,608.07,93.781
1251.9,608.07,93.866
1251.9,608.07,93.942
1251.9,608.07,94.01
1251.9,608.07,94.07
1251.9,608.07,94.121
1251.9,608.07,94.164
1251.9,608.07,94.198
1251.9,608.07,94.223
1251.9,608.07,94.24
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.07,94.249
1251.9,608.04,94.249
1251.9,607.98,94.249
1251.9,607.89,94.251
1251.9,607.77,94.257
1251.9,607.62,94.265
1251.9,607.44,94.275
1251.9,607.22,94.289
1251.9,606.98,94.305
1251.9,606.7,94.323
1251.9,606.39,94.344
1251.9,606.05,94.368
1251.9,605.68,94.395
1251.9,605.28,94.424
1251.9,604.85,94.456
1251.9,604.39,94.49
1251.9,603.89,94.528
1251.9,603.44,94.567
1251.9,603.04,94.604
1251.9,602.68,94.636
1251.9,602.37,94.665
1251.9,602.1,94.69
1251.9,601.87,94.712
1251.9,601.69,94.73
1251.9,601.56,94.745
1251.9,601.47,94.756
1251.9,601.42,94.763
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
1251.9,601.42,94.766
